bill_no,date,customer_id,product_id,quantity,selling_price,discount,gst,total_amount,payment_mode,purchase_price,profit,year,month,quarter,day
BILL004577,2025-02-12,425,180,2,189,20,0.0,358.0,UPI,52,274,2025,February,1,Wednesday
BILL004578,2025-05-08,613,211,2,208,30,49.92,435.92,Card,71,274,2025,May,2,Thursday
BILL004579,2025-02-21,54,136,2,64,30,6.4,104.4,Cash,51,26,2025,February,1,Friday
BILL004580,2025-11-18,873,37,3,235,50,84.6,739.6,UPI,143,276,2025,November,4,Tuesday
BILL004581,2025-02-18,837,38,1,479,20,23.95,482.95,Card,376,103,2025,February,1,Tuesday
BILL004582,2025-01-13,677,201,1,501,50,25.05,476.05,Card,391,110,2025,January,1,Monday
BILL004583,2025-04-21,384,75,2,390,50,0.0,730.0,UPI,298,184,2025,April,2,Monday
BILL004584,2025-11-03,928,110,4,161,30,32.2,646.2,UPI,32,516,2025,November,4,Monday
BILL004585,2025-12-05,561,114,4,486,0,233.28,2177.28,Card,376,440,2025,December,4,Friday
BILL004586,2025-01-26,478,96,3,95,0,0.0,285.0,Cash,20,225,2025,January,1,Sunday
BILL004587,2025-06-03,941,103,2,378,0,37.8,793.8,Card,328,100,2025,June,2,Tuesday
BILL004588,2025-11-03,672,209,4,442,0,318.24,2086.24,Cash,306,544,2025,November,4,Monday
BILL004589,2025-11-27,414,74,2,483,20,48.3,994.3,Card,345,276,2025,November,4,Thursday
BILL004590,2025-04-13,624,54,5,218,10,130.8,1210.8,Cash,86,660,2025,April,2,Sunday
BILL004591,2025-01-08,919,67,2,350,30,0.0,670.0,Cash,202,296,2025,January,1,Wednesday
BILL004592,2025-08-31,232,11,3,294,0,105.84,987.84,UPI,283,33,2025,August,3,Sunday
BILL004593,2025-08-12,12,76,5,178,10,160.2,1040.2,UPI,29,745,2025,August,3,Tuesday
BILL004594,2025-07-24,858,113,3,185,20,27.75,562.75,Cash,100,255,2025,July,3,Thursday
BILL004595,2025-03-07,356,108,2,423,30,42.3,858.3,UPI,277,292,2025,March,1,Friday
BILL004596,2025-07-06,584,135,3,216,30,116.64,734.64,UPI,83,399,2025,July,3,Sunday
BILL004597,2025-02-02,480,236,4,253,0,182.16,1194.16,Cash,136,468,2025,February,1,Sunday
BILL004598,2025-02-08,920,152,2,259,20,0.0,498.0,Cash,134,250,2025,February,1,Saturday
BILL004599,2025-03-20,775,87,4,467,10,0.0,1858.0,Cash,333,536,2025,March,1,Thursday
BILL004600,2025-04-04,50,129,4,500,20,100.0,2080.0,Card,387,452,2025,April,2,Friday
BILL004601,2025-09-24,779,129,2,500,20,50.0,1030.0,Card,387,226,2025,September,3,Wednesday
BILL004602,2026-01-01,837,186,5,433,10,0.0,2155.0,Cash,355,390,2026,January,1,Thursday
BILL004603,2025-01-11,339,123,1,220,20,0.0,200.0,UPI,198,22,2025,January,1,Saturday
BILL004604,2025-10-26,727,80,1,225,50,11.25,186.25,UPI,173,52,2025,October,4,Sunday
BILL004605,2025-06-14,891,156,4,314,10,150.72,1396.72,UPI,171,572,2025,June,2,Saturday
BILL004606,2025-05-21,341,218,2,400,0,144.0,944.0,Cash,273,254,2025,May,2,Wednesday
BILL004607,2025-10-11,592,134,5,242,10,145.2,1345.2,Card,136,530,2025,October,4,Saturday
BILL004608,2025-01-30,128,98,4,413,30,82.6,1704.6,Cash,353,240,2025,January,1,Thursday
BILL004609,2025-04-06,294,57,5,318,10,79.5,1659.5,Cash,174,720,2025,April,2,Sunday
BILL004610,2025-01-09,785,16,2,410,20,98.4,898.4,UPI,307,206,2025,January,1,Thursday
BILL004611,2025-03-31,161,64,3,357,50,192.78,1213.78,UPI,226,393,2025,March,1,Monday
BILL004612,2025-06-30,950,60,1,342,50,0.0,292.0,Card,314,28,2025,June,2,Monday
BILL004613,2025-12-04,13,143,1,228,30,41.04,239.04,Card,145,83,2025,December,4,Thursday
BILL004614,2025-04-15,728,4,4,262,30,188.64,1206.64,Cash,246,64,2025,April,2,Tuesday
BILL004615,2025-06-21,491,114,4,486,30,233.28,2147.28,UPI,376,440,2025,June,2,Saturday
BILL004616,2025-02-04,32,205,1,126,30,6.3,102.3,Cash,54,72,2025,February,1,Tuesday
BILL004617,2025-08-21,152,90,1,423,10,76.14,489.14,UPI,327,96,2025,August,3,Thursday
BILL004618,2025-03-13,944,107,4,198,30,39.6,801.6,UPI,117,324,2025,March,1,Thursday
BILL004619,2025-04-29,69,65,2,124,20,29.76,257.76,UPI,25,198,2025,April,2,Tuesday
BILL004620,2025-12-13,692,71,1,404,10,0.0,394.0,Cash,297,107,2025,December,4,Saturday
BILL004621,2025-09-30,250,12,4,453,20,217.44,2009.44,Card,323,520,2025,September,3,Tuesday
BILL004622,2025-11-17,943,132,3,296,0,44.4,932.4,Card,208,264,2025,November,4,Monday
BILL004623,2025-10-02,300,189,3,211,50,113.94,696.94,Cash,144,201,2025,October,4,Thursday
BILL004624,2025-04-12,227,54,5,218,10,130.8,1210.8,UPI,86,660,2025,April,2,Saturday
BILL004625,2025-08-07,493,150,2,89,30,8.9,156.9,Card,66,46,2025,August,3,Thursday
BILL004626,2025-04-07,992,38,3,479,50,71.85,1458.85,Card,376,309,2025,April,2,Monday
BILL004627,2025-01-21,977,189,5,211,30,189.9,1214.9,Card,144,335,2025,January,1,Tuesday
BILL004628,2025-02-18,177,83,1,459,0,82.62,541.62,Card,393,66,2025,February,1,Tuesday
BILL004629,2025-09-21,1000,196,3,470,30,169.2,1549.2,Card,324,438,2025,September,3,Sunday
BILL004630,2025-02-25,552,21,3,364,0,54.6,1146.6,Card,223,423,2025,February,1,Tuesday
BILL004631,2025-12-16,895,73,5,142,30,35.5,715.5,Cash,86,280,2025,December,4,Tuesday
BILL004632,2025-07-12,940,223,5,324,50,291.6,1861.6,Cash,187,685,2025,July,3,Saturday
BILL004633,2025-08-19,38,239,5,254,20,0.0,1250.0,Card,187,335,2025,August,3,Tuesday
BILL004634,2025-01-17,429,82,5,188,10,0.0,930.0,Card,166,110,2025,January,1,Friday
BILL004635,2025-10-22,62,118,1,405,30,0.0,375.0,UPI,368,37,2025,October,4,Wednesday
BILL004636,2026-01-01,937,78,1,452,30,54.24,476.24,Cash,335,117,2026,January,1,Thursday
BILL004637,2025-07-20,99,29,5,81,0,48.6,453.6,Cash,43,190,2025,July,3,Sunday
BILL004638,2025-08-06,948,165,2,244,50,24.4,462.4,Card,203,82,2025,August,3,Wednesday
BILL004639,2025-08-02,864,59,2,404,30,40.4,818.4,UPI,256,296,2025,August,3,Saturday
BILL004640,2025-06-03,258,74,5,483,20,120.75,2515.75,Card,345,690,2025,June,2,Tuesday
BILL004641,2025-06-13,190,229,2,370,50,37.0,727.0,Card,230,280,2025,June,2,Friday
BILL004642,2025-04-09,973,84,4,365,10,175.2,1625.2,Card,233,528,2025,April,2,Wednesday
BILL004643,2025-04-24,74,161,1,156,0,0.0,156.0,Card,41,115,2025,April,2,Thursday
BILL004644,2025-02-10,414,6,4,330,50,237.6,1507.6,Card,187,572,2025,February,1,Monday
BILL004645,2025-08-15,753,152,2,259,30,0.0,488.0,Card,134,250,2025,August,3,Friday
BILL004646,2025-09-03,759,140,2,409,50,98.16,866.16,UPI,380,58,2025,September,3,Wednesday
BILL004647,2025-08-24,695,69,4,277,10,55.4,1153.4,Card,223,216,2025,August,3,Sunday
BILL004648,2025-03-18,860,144,5,278,30,0.0,1360.0,Cash,182,480,2025,March,1,Tuesday
BILL004649,2025-11-15,530,42,5,171,30,0.0,825.0,UPI,107,320,2025,November,4,Saturday
BILL004650,2025-10-25,476,108,4,423,0,84.6,1776.6,UPI,277,584,2025,October,4,Saturday
BILL004651,2025-08-17,517,120,4,345,30,248.4,1598.4,UPI,254,364,2025,August,3,Sunday
BILL004652,2025-04-14,741,7,5,63,10,56.7,361.7,Cash,21,210,2025,April,2,Monday
BILL004653,2025-03-13,513,94,5,188,10,169.2,1099.2,Card,129,295,2025,March,1,Thursday
BILL004654,2025-07-01,416,188,4,477,50,343.44,2201.44,UPI,348,516,2025,July,3,Tuesday
BILL004655,2025-07-07,275,91,2,304,30,30.4,608.4,UPI,249,110,2025,July,3,Monday
BILL004656,2025-09-01,867,222,5,428,20,107.0,2227.0,UPI,283,725,2025,September,3,Monday
BILL004657,2025-09-01,985,219,4,450,50,90.0,1840.0,UPI,318,528,2025,September,3,Monday
BILL004658,2025-04-07,697,205,5,126,10,31.5,651.5,Cash,54,360,2025,April,2,Monday
BILL004659,2025-02-11,674,154,3,366,0,54.9,1152.9,UPI,229,411,2025,February,1,Tuesday
BILL004660,2025-03-21,127,219,5,450,50,112.5,2312.5,UPI,318,660,2025,March,1,Friday
BILL004661,2025-10-17,927,58,3,371,0,0.0,1113.0,Card,239,396,2025,October,4,Friday
BILL004662,2025-12-14,804,123,3,220,30,0.0,630.0,Cash,198,66,2025,December,4,Sunday
BILL004663,2025-02-17,445,5,3,221,50,79.56,692.56,Cash,132,267,2025,February,1,Monday
BILL004664,2025-03-31,862,105,2,420,50,151.2,941.2,Cash,353,134,2025,March,1,Monday
BILL004665,2025-02-08,1,77,1,200,0,10.0,210.0,Card,189,11,2025,February,1,Saturday
BILL004666,2025-05-22,462,131,4,153,20,0.0,592.0,UPI,32,484,2025,May,2,Thursday
BILL004667,2025-04-10,806,52,4,76,50,15.2,269.2,Card,62,56,2025,April,2,Thursday
BILL004668,2025-03-18,444,50,1,117,10,14.04,121.04,Card,22,95,2025,March,1,Tuesday
BILL004669,2025-08-12,272,1,3,125,30,0.0,345.0,UPI,77,144,2025,August,3,Tuesday
BILL004670,2025-02-21,685,18,5,165,30,148.5,943.5,UPI,59,530,2025,February,1,Friday
BILL004671,2025-07-03,351,161,5,156,0,0.0,780.0,Cash,41,575,2025,July,3,Thursday
BILL004672,2025-08-15,330,176,1,341,30,17.05,328.05,Card,224,117,2025,August,3,Friday
BILL004673,2025-08-16,769,60,1,342,30,0.0,312.0,UPI,314,28,2025,August,3,Saturday
BILL004674,2025-05-14,977,130,2,158,0,0.0,316.0,UPI,105,106,2025,May,2,Wednesday
BILL004675,2025-09-23,284,82,3,188,50,0.0,514.0,Card,166,66,2025,September,3,Tuesday
BILL004676,2025-09-29,228,31,4,178,0,35.6,747.6,UPI,110,272,2025,September,3,Monday
BILL004677,2025-12-27,483,35,1,158,50,28.44,136.44,Cash,90,68,2025,December,4,Saturday
BILL004678,2025-04-12,239,23,4,206,10,98.88,912.88,UPI,61,580,2025,April,2,Saturday
BILL004679,2025-05-08,712,127,5,403,20,100.75,2095.75,Card,278,625,2025,May,2,Thursday
BILL004680,2025-01-04,724,67,3,350,20,0.0,1030.0,Cash,202,444,2025,January,1,Saturday
BILL004681,2025-11-14,246,50,1,117,50,14.04,81.04,Cash,22,95,2025,November,4,Friday
BILL004682,2025-09-24,826,11,1,294,10,35.28,319.28,Card,283,11,2025,September,3,Wednesday
BILL004683,2025-06-06,745,135,2,216,50,77.76,459.76,Card,83,266,2025,June,2,Friday
BILL004684,2025-03-01,294,159,1,77,30,13.86,60.86,UPI,30,47,2025,March,1,Saturday
BILL004685,2025-09-26,191,18,4,165,30,118.8,748.8,Card,59,424,2025,September,3,Friday
BILL004686,2025-12-20,357,157,2,517,30,0.0,1004.0,Cash,388,258,2025,December,4,Saturday
BILL004687,2025-05-07,529,19,3,380,30,0.0,1110.0,Cash,364,48,2025,May,2,Wednesday
BILL004688,2025-12-03,269,190,2,71,30,7.1,119.1,Card,37,68,2025,December,4,Wednesday
BILL004689,2025-03-08,549,77,2,200,30,20.0,390.0,UPI,189,22,2025,March,1,Saturday
BILL004690,2025-09-27,363,100,4,345,50,0.0,1330.0,Card,238,428,2025,September,3,Saturday
BILL004691,2025-07-15,994,176,4,341,30,68.2,1402.2,UPI,224,468,2025,July,3,Tuesday
BILL004692,2025-12-19,103,206,1,440,20,0.0,420.0,UPI,298,142,2025,December,4,Friday
BILL004693,2025-06-26,555,133,4,270,10,0.0,1070.0,Cash,197,292,2025,June,2,Thursday
BILL004694,2025-05-24,108,119,4,388,10,186.24,1728.24,Card,303,340,2025,May,2,Saturday
BILL004695,2025-03-05,540,21,1,364,50,18.2,332.2,UPI,223,141,2025,March,1,Wednesday
BILL004696,2025-06-11,793,18,4,165,10,118.8,768.8,Card,59,424,2025,June,2,Wednesday
BILL004697,2025-07-03,505,71,3,404,10,0.0,1202.0,Cash,297,321,2025,July,3,Thursday
BILL004698,2025-02-04,336,196,3,470,30,169.2,1549.2,Card,324,438,2025,February,1,Tuesday
BILL004699,2025-07-17,678,63,3,321,30,173.34,1106.34,Cash,305,48,2025,July,3,Thursday
BILL004700,2025-08-21,141,51,2,181,30,65.16,397.16,Cash,125,112,2025,August,3,Thursday
BILL004701,2025-07-20,232,212,5,285,10,171.0,1586.0,Card,239,230,2025,July,3,Sunday
BILL004702,2025-01-22,86,140,5,409,20,245.4,2270.4,Cash,380,145,2025,January,1,Wednesday
BILL004703,2025-01-17,989,154,5,366,20,91.5,1901.5,Card,229,685,2025,January,1,Friday
BILL004704,2025-02-23,406,220,5,164,50,41.0,811.0,UPI,128,180,2025,February,1,Sunday
BILL004705,2025-04-05,962,146,2,113,10,0.0,216.0,UPI,38,150,2025,April,2,Saturday
BILL004706,2025-02-11,498,60,5,342,50,0.0,1660.0,Card,314,140,2025,February,1,Tuesday
BILL004707,2025-03-11,595,126,5,219,20,0.0,1075.0,UPI,196,115,2025,March,1,Tuesday
BILL004708,2025-07-19,378,201,1,501,0,25.05,526.05,Cash,391,110,2025,July,3,Saturday
BILL004709,2025-02-17,903,144,2,278,0,0.0,556.0,UPI,182,192,2025,February,1,Monday
BILL004710,2025-01-29,25,66,5,161,10,144.9,939.9,Cash,103,290,2025,January,1,Wednesday
BILL004711,2025-05-08,639,119,1,388,10,46.56,424.56,Card,303,85,2025,May,2,Thursday
BILL004712,2025-10-15,386,75,2,390,20,0.0,760.0,UPI,298,184,2025,October,4,Wednesday
BILL004713,2025-06-08,575,37,4,235,20,112.8,1032.8,UPI,143,368,2025,June,2,Sunday
BILL004714,2025-09-15,351,29,1,81,30,9.72,60.72,Card,43,38,2025,September,3,Monday
BILL004715,2025-08-10,161,154,1,366,20,18.3,364.3,Cash,229,137,2025,August,3,Sunday
BILL004716,2025-10-19,222,195,2,337,50,0.0,624.0,Card,196,282,2025,October,4,Sunday
BILL004717,2025-06-27,598,80,3,225,30,33.75,678.75,Card,173,156,2025,June,2,Friday
BILL004718,2025-02-13,610,29,1,81,0,9.72,90.72,Card,43,38,2025,February,1,Thursday
BILL004719,2025-03-16,263,216,5,340,10,204.0,1894.0,Cash,222,590,2025,March,1,Sunday
BILL004720,2025-10-17,553,181,3,232,20,83.52,759.52,Card,125,321,2025,October,4,Friday
BILL004721,2025-12-23,228,87,2,467,50,0.0,884.0,UPI,333,268,2025,December,4,Tuesday
BILL004722,2025-04-16,172,79,4,344,20,247.68,1603.68,UPI,272,288,2025,April,2,Wednesday
BILL004723,2025-10-04,290,26,5,445,0,0.0,2225.0,Cash,392,265,2025,October,4,Saturday
BILL004724,2025-02-20,729,191,2,358,50,0.0,666.0,Cash,214,288,2025,February,1,Thursday
BILL004725,2025-08-25,53,210,1,319,30,57.42,346.42,Card,269,50,2025,August,3,Monday
BILL004726,2025-02-04,723,7,3,63,10,34.02,213.02,Cash,21,126,2025,February,1,Tuesday
BILL004727,2025-11-18,962,97,3,473,0,255.42,1674.42,Card,399,222,2025,November,4,Tuesday
BILL004728,2025-11-18,112,70,3,420,30,0.0,1230.0,Cash,330,270,2025,November,4,Tuesday
BILL004729,2025-07-02,710,109,3,379,20,204.66,1321.66,Cash,239,420,2025,July,3,Wednesday
BILL004730,2025-07-30,901,227,3,193,30,28.95,577.95,UPI,180,39,2025,July,3,Wednesday
BILL004731,2025-06-26,614,123,5,220,50,0.0,1050.0,Card,198,110,2025,June,2,Thursday
BILL004732,2025-06-12,778,1,2,125,30,0.0,220.0,Card,77,96,2025,June,2,Thursday
BILL004733,2025-02-24,839,109,1,379,30,68.22,417.22,Cash,239,140,2025,February,1,Monday
BILL004734,2025-06-04,51,223,5,324,10,291.6,1901.6,Card,187,685,2025,June,2,Wednesday
BILL004735,2025-07-15,233,74,4,483,20,96.6,2008.6,UPI,345,552,2025,July,3,Tuesday
BILL004736,2025-12-10,1000,92,2,337,50,0.0,624.0,Card,216,242,2025,December,4,Wednesday
BILL004737,2025-06-17,69,14,1,326,10,39.12,355.12,Card,189,137,2025,June,2,Tuesday
BILL004738,2025-07-16,416,221,3,167,10,90.18,581.18,Cash,38,387,2025,July,3,Wednesday
BILL004739,2025-04-16,203,89,5,305,20,274.5,1779.5,UPI,235,350,2025,April,2,Wednesday
BILL004740,2025-07-27,138,82,3,188,0,0.0,564.0,Card,166,66,2025,July,3,Sunday
BILL004741,2025-12-10,58,20,4,212,50,152.64,950.64,Cash,142,280,2025,December,4,Wednesday
BILL004742,2025-09-10,545,203,2,453,20,163.08,1049.08,Card,315,276,2025,September,3,Wednesday
BILL004743,2025-12-10,13,161,5,156,10,0.0,770.0,UPI,41,575,2025,December,4,Wednesday
BILL004744,2025-09-25,635,57,2,318,20,31.8,647.8,Card,174,288,2025,September,3,Thursday
BILL004745,2025-01-30,916,216,1,340,30,40.8,350.8,Cash,222,118,2025,January,1,Thursday
BILL004746,2025-09-06,757,95,4,272,20,54.4,1122.4,Card,174,392,2025,September,3,Saturday
BILL004747,2025-01-08,512,48,2,423,0,101.52,947.52,UPI,313,220,2025,January,1,Wednesday
BILL004748,2025-06-22,828,2,2,447,50,44.7,888.7,UPI,357,180,2025,June,2,Sunday
BILL004749,2025-11-25,444,57,3,318,30,47.7,971.7,Cash,174,432,2025,November,4,Tuesday
BILL004750,2025-08-27,406,218,1,400,50,72.0,422.0,Card,273,127,2025,August,3,Wednesday
BILL004751,2025-08-18,314,91,3,304,50,45.6,907.6,Cash,249,165,2025,August,3,Monday
BILL004752,2025-01-05,116,48,4,423,30,203.04,1865.04,UPI,313,440,2025,January,1,Sunday
BILL004753,2025-02-19,473,232,4,148,10,0.0,582.0,Card,27,484,2025,February,1,Wednesday
BILL004754,2025-04-01,336,8,2,305,30,73.2,653.2,Cash,288,34,2025,April,2,Tuesday
BILL004755,2025-04-27,872,171,1,162,20,29.16,171.16,Cash,96,66,2025,April,2,Sunday
BILL004756,2025-09-08,107,204,2,73,10,0.0,136.0,Cash,60,26,2025,September,3,Monday
BILL004757,2025-11-11,62,85,4,174,10,125.28,811.28,Cash,161,52,2025,November,4,Tuesday
BILL004758,2025-02-22,10,154,1,366,50,18.3,334.3,Cash,229,137,2025,February,1,Saturday
BILL004759,2025-01-17,69,147,1,293,30,14.65,277.65,Cash,144,149,2025,January,1,Friday
BILL004760,2025-08-03,965,28,4,105,30,50.4,440.4,Cash,58,188,2025,August,3,Sunday
BILL004761,2025-09-18,954,7,5,63,50,56.7,321.7,Cash,21,210,2025,September,3,Thursday
BILL004762,2025-09-06,31,191,1,358,50,0.0,308.0,Card,214,144,2025,September,3,Saturday
BILL004763,2025-05-05,838,163,2,394,0,0.0,788.0,Card,246,296,2025,May,2,Monday
BILL004764,2025-03-16,933,190,1,71,0,3.55,74.55,UPI,37,34,2025,March,1,Sunday
BILL004765,2025-02-26,499,191,2,358,20,0.0,696.0,UPI,214,288,2025,February,1,Wednesday
BILL004766,2025-12-07,965,230,5,333,50,299.7,1914.7,UPI,276,285,2025,December,4,Sunday
BILL004767,2025-10-26,75,116,2,225,0,54.0,504.0,Cash,97,256,2025,October,4,Sunday
BILL004768,2025-01-22,28,169,3,254,10,0.0,752.0,Card,179,225,2025,January,1,Wednesday
BILL004769,2025-09-12,791,16,5,410,50,246.0,2246.0,UPI,307,515,2025,September,3,Friday
BILL004770,2025-05-22,98,78,3,452,30,162.72,1488.72,UPI,335,351,2025,May,2,Thursday
BILL004771,2025-09-09,146,85,5,174,0,156.6,1026.6,UPI,161,65,2025,September,3,Tuesday
BILL004772,2025-08-29,526,53,1,499,0,24.95,523.95,Card,399,100,2025,August,3,Friday
BILL004773,2025-04-13,298,189,2,211,30,75.96,467.96,Card,144,134,2025,April,2,Sunday
BILL004774,2025-10-28,991,166,3,408,0,0.0,1224.0,Card,388,60,2025,October,4,Tuesday
BILL004775,2025-07-12,465,115,1,246,20,12.3,238.3,Card,234,12,2025,July,3,Saturday
BILL004776,2025-10-14,672,89,4,305,0,219.6,1439.6,Card,235,280,2025,October,4,Tuesday
BILL004777,2025-07-07,76,151,1,304,50,54.72,308.72,Card,174,130,2025,July,3,Monday
BILL004778,2025-09-01,417,52,3,76,50,11.4,189.4,Cash,62,42,2025,September,3,Monday
BILL004779,2025-02-19,204,14,4,326,50,156.48,1410.48,UPI,189,548,2025,February,1,Wednesday
BILL004780,2025-11-26,844,19,4,380,30,0.0,1490.0,Cash,364,64,2025,November,4,Wednesday
BILL004781,2025-09-25,259,33,2,395,30,0.0,760.0,Card,322,146,2025,September,3,Thursday
BILL004782,2025-05-03,68,109,3,379,20,204.66,1321.66,UPI,239,420,2025,May,2,Saturday
BILL004783,2025-04-18,355,16,3,410,50,147.6,1327.6,Cash,307,309,2025,April,2,Friday
BILL004784,2025-03-23,471,44,5,174,0,104.4,974.4,Cash,108,330,2025,March,1,Sunday
BILL004785,2025-07-18,971,214,4,506,30,364.32,2358.32,Card,384,488,2025,July,3,Friday
BILL004786,2025-10-20,848,70,5,420,30,0.0,2070.0,Card,330,450,2025,October,4,Monday
BILL004787,2025-12-21,873,133,3,270,10,0.0,800.0,Cash,197,219,2025,December,4,Sunday
BILL004788,2025-03-10,852,168,1,255,20,45.9,280.9,Card,164,91,2025,March,1,Monday
BILL004789,2025-04-06,56,7,5,63,30,56.7,341.7,Card,21,210,2025,April,2,Sunday
BILL004790,2025-04-15,864,144,2,278,0,0.0,556.0,Cash,182,192,2025,April,2,Tuesday
BILL004791,2025-06-14,292,121,5,170,50,42.5,842.5,Card,29,705,2025,June,2,Saturday
BILL004792,2025-12-15,802,149,5,383,20,0.0,1895.0,Card,245,690,2025,December,4,Monday
BILL004793,2025-07-30,932,69,1,277,0,13.85,290.85,UPI,223,54,2025,July,3,Wednesday
BILL004794,2025-05-29,370,211,4,208,10,99.84,921.84,UPI,71,548,2025,May,2,Thursday
BILL004795,2025-11-12,256,156,2,314,0,75.36,703.36,Card,171,286,2025,November,4,Wednesday
BILL004796,2025-02-02,160,201,2,501,0,50.1,1052.1,UPI,391,220,2025,February,1,Sunday
BILL004797,2025-11-19,92,117,4,179,20,35.8,731.8,Card,42,548,2025,November,4,Wednesday
BILL004798,2025-01-15,977,170,4,184,50,36.8,722.8,UPI,130,216,2025,January,1,Wednesday
BILL004799,2025-08-26,227,222,3,428,10,64.2,1338.2,Cash,283,435,2025,August,3,Tuesday
BILL004800,2025-12-06,60,16,5,410,10,246.0,2286.0,Card,307,515,2025,December,4,Saturday
BILL004801,2025-10-10,854,75,2,390,50,0.0,730.0,UPI,298,184,2025,October,4,Friday
BILL004802,2025-04-24,59,82,2,188,50,0.0,326.0,UPI,166,44,2025,April,2,Thursday
BILL004803,2025-11-05,589,72,1,115,50,20.7,85.7,Card,78,37,2025,November,4,Wednesday
BILL004804,2025-06-23,579,125,5,448,30,268.8,2478.8,UPI,356,460,2025,June,2,Monday
BILL004805,2025-04-19,862,172,5,238,20,59.5,1229.5,UPI,134,520,2025,April,2,Saturday
BILL004806,2025-11-24,281,140,1,409,50,49.08,408.08,Cash,380,29,2025,November,4,Monday
BILL004807,2025-03-31,95,46,2,79,30,28.44,156.44,Card,57,44,2025,March,1,Monday
BILL004808,2025-12-02,37,203,3,453,20,244.62,1583.62,UPI,315,414,2025,December,4,Tuesday
BILL004809,2025-09-09,647,200,5,116,20,104.4,664.4,UPI,77,195,2025,September,3,Tuesday
BILL004810,2025-05-01,199,142,1,415,30,20.75,405.75,Card,315,100,2025,May,2,Thursday
BILL004811,2025-01-18,254,220,2,164,30,16.4,314.4,UPI,128,72,2025,January,1,Saturday
BILL004812,2025-01-07,69,215,4,406,50,292.32,1866.32,Card,298,432,2025,January,1,Tuesday
BILL004813,2025-06-09,848,220,5,164,0,41.0,861.0,UPI,128,180,2025,June,2,Monday
BILL004814,2025-09-13,186,62,2,322,30,115.92,729.92,Cash,280,84,2025,September,3,Saturday
BILL004815,2025-04-20,816,11,2,294,30,70.56,628.56,Cash,283,22,2025,April,2,Sunday
BILL004816,2025-03-22,677,169,3,254,10,0.0,752.0,Card,179,225,2025,March,1,Saturday
BILL004817,2025-12-03,13,26,1,445,20,0.0,425.0,Cash,392,53,2025,December,4,Wednesday
BILL004818,2025-08-31,200,87,1,467,10,0.0,457.0,Cash,333,134,2025,August,3,Sunday
BILL004819,2025-10-02,750,138,3,451,20,67.65,1400.65,Card,382,207,2025,October,4,Thursday
BILL004820,2025-08-06,214,157,5,517,10,0.0,2575.0,UPI,388,645,2025,August,3,Wednesday
BILL004821,2025-03-19,312,177,5,410,30,0.0,2020.0,Card,305,525,2025,March,1,Wednesday
BILL004822,2025-06-01,328,83,2,459,20,165.24,1063.24,Card,393,132,2025,June,2,Sunday
BILL004823,2025-01-04,65,38,4,479,0,95.8,2011.8,Card,376,412,2025,January,1,Saturday
BILL004824,2025-01-18,229,122,4,257,50,51.4,1029.4,Card,117,560,2025,January,1,Saturday
BILL004825,2025-02-06,912,11,5,294,0,176.4,1646.4,UPI,283,55,2025,February,1,Thursday
BILL004826,2025-08-07,549,28,2,105,10,25.2,225.2,Cash,58,94,2025,August,3,Thursday
BILL004827,2025-03-13,977,149,2,383,30,0.0,736.0,Cash,245,276,2025,March,1,Thursday
BILL004828,2025-03-02,874,92,5,337,30,0.0,1655.0,UPI,216,605,2025,March,1,Sunday
