bill_no,date,customer_id,product_id,quantity,selling_price,discount,gst,total_amount,payment_mode
BILL005755,2025-11-29,109,17,3,409,20,61.35,1268.35,Card
BILL005756,2025-12-21,974,196,4,470,50,225.6,2055.6,UPI
BILL005757,2025-06-09,673,184,5,332,20,83.0,1723.0,Card
BILL005758,2025-07-23,699,34,1,311,0,37.32,348.32,UPI
BILL005759,2025-05-27,230,209,3,442,20,238.68,1544.68,Cash
BILL005760,2025-10-23,399,112,3,428,20,64.2,1328.2,UPI
BILL005761,2025-08-26,184,150,2,89,20,8.9,166.9,Card
BILL005762,2025-04-30,572,188,5,477,0,429.3,2814.3,UPI
BILL005763,2025-03-23,423,203,3,453,0,244.62,1603.62,Cash
BILL005764,2025-11-28,480,182,3,138,50,20.7,384.7,Card
BILL005765,2025-06-24,310,34,3,311,0,111.96,1044.96,Card
BILL005766,2025-10-23,25,159,2,77,30,27.72,151.72,Card
BILL005767,2025-01-27,682,31,3,178,20,26.7,540.7,Card
BILL005768,2025-12-06,470,71,5,404,10,0.0,2010.0,UPI
BILL005769,2025-10-18,451,29,1,81,20,9.72,70.72,Cash
BILL005770,2025-09-29,150,91,5,304,30,76.0,1566.0,Card
BILL005771,2025-07-21,919,21,1,364,50,18.2,332.2,Card
BILL005772,2025-02-28,754,164,3,144,10,21.6,443.6,Card
BILL005773,2025-09-10,76,99,5,111,50,27.75,532.75,Card
BILL005774,2025-02-13,467,207,3,249,50,37.35,734.35,Cash
BILL005775,2025-06-08,957,58,5,371,50,0.0,1805.0,Card
BILL005776,2025-05-18,496,100,4,345,20,0.0,1360.0,UPI
BILL005777,2025-11-14,90,78,5,452,20,271.2,2511.2,UPI
BILL005778,2025-05-08,190,110,1,161,20,8.05,149.05,Cash
BILL005779,2025-10-06,78,194,3,476,30,0.0,1398.0,Cash
BILL005780,2025-08-26,887,71,1,404,30,0.0,374.0,Card
BILL005781,2025-12-06,637,109,4,379,50,272.88,1738.88,UPI
BILL005782,2025-12-14,995,150,4,89,10,17.8,363.8,Card
BILL005783,2025-06-28,620,64,3,357,10,192.78,1253.78,Cash
BILL005784,2025-12-25,997,12,3,453,50,163.08,1472.08,UPI
BILL005785,2025-03-05,440,217,1,379,0,45.48,424.48,Cash
BILL005786,2025-09-29,401,68,1,424,10,0.0,414.0,Cash
BILL005787,2025-04-24,902,219,4,450,30,90.0,1860.0,UPI
BILL005788,2025-06-03,405,185,2,436,10,0.0,862.0,Cash
BILL005789,2025-09-08,412,2,3,447,50,67.05,1358.05,Card
BILL005790,2025-05-05,361,209,5,442,50,397.8,2557.8,UPI
BILL005791,2025-07-07,406,91,1,304,50,15.2,269.2,Card
BILL005792,2025-03-04,449,219,1,450,50,22.5,422.5,Card
BILL005793,2025-08-03,333,111,2,132,30,47.52,281.52,Card
BILL005794,2025-04-29,763,224,5,248,20,148.8,1368.8,Cash
BILL005795,2025-03-24,853,91,1,304,10,15.2,309.2,UPI
BILL005796,2025-12-01,935,44,1,174,30,20.88,164.88,Cash
BILL005797,2025-07-07,533,119,1,388,10,46.56,424.56,UPI
BILL005798,2025-06-18,242,182,1,138,20,6.9,124.9,Cash
BILL005799,2025-03-07,204,51,4,181,20,130.32,834.32,Cash
BILL005800,2025-11-02,742,52,3,76,20,11.4,219.4,Cash
BILL005801,2025-10-23,753,5,2,221,20,53.04,475.04,UPI
BILL005802,2025-05-28,96,85,1,174,10,31.32,195.32,UPI
BILL005803,2025-05-13,351,165,3,244,20,36.6,748.6,Cash
BILL005804,2025-09-15,102,221,2,167,20,60.12,374.12,UPI
BILL005805,2025-01-07,767,65,4,124,50,59.52,505.52,Cash
BILL005806,2025-04-03,634,123,4,220,50,0.0,830.0,UPI
BILL005807,2025-06-17,936,142,5,415,0,103.75,2178.75,Card
BILL005808,2025-10-17,694,175,3,466,10,0.0,1388.0,Cash
BILL005809,2025-05-23,154,82,1,188,10,0.0,178.0,Cash
BILL005810,2025-09-07,673,86,4,271,10,130.08,1204.08,Cash
BILL005811,2025-10-08,640,193,4,526,30,378.72,2452.72,Cash
BILL005812,2025-08-25,859,39,5,349,20,87.25,1812.25,UPI
BILL005813,2025-10-17,151,17,5,409,50,102.25,2097.25,Cash
BILL005814,2025-03-29,282,217,1,379,50,45.48,374.48,UPI
BILL005815,2025-07-10,657,15,2,372,0,89.28,833.28,UPI
BILL005816,2025-12-05,363,238,5,283,20,169.8,1564.8,Card
BILL005817,2025-02-28,770,108,4,423,0,84.6,1776.6,Cash
BILL005818,2025-12-20,627,133,2,270,10,0.0,530.0,Cash
BILL005819,2025-08-27,547,156,4,314,20,150.72,1386.72,UPI
BILL005820,2025-01-25,359,141,5,271,20,67.75,1402.75,UPI
BILL005821,2025-02-14,53,26,4,445,30,0.0,1750.0,Cash
BILL005822,2025-02-04,591,155,5,281,30,252.9,1627.9,Cash
BILL005823,2025-10-14,547,164,2,144,30,14.4,272.4,Cash
BILL005824,2025-07-19,891,125,3,448,10,161.28,1495.28,UPI
BILL005825,2025-03-23,483,83,5,459,0,413.1,2708.1,UPI
BILL005826,2025-10-16,515,16,4,410,30,196.8,1806.8,UPI
BILL005827,2025-07-21,447,107,5,198,0,49.5,1039.5,UPI
BILL005828,2025-10-02,835,57,2,318,0,31.8,667.8,UPI
BILL005829,2025-05-01,671,68,2,424,20,0.0,828.0,UPI
BILL005830,2025-03-08,477,227,2,193,50,19.3,355.3,Cash
BILL005831,2025-05-16,760,205,4,126,30,25.2,499.2,UPI
BILL005832,2025-05-03,324,99,5,111,0,27.75,582.75,Cash
BILL005833,2025-12-14,679,51,1,181,20,32.58,193.58,Card
BILL005834,2025-08-14,703,53,4,499,20,99.8,2075.8,Card
BILL005835,2025-07-02,433,110,4,161,10,32.2,666.2,UPI
BILL005836,2025-05-09,536,94,5,188,50,169.2,1059.2,UPI
BILL005837,2025-05-09,655,165,2,244,50,24.4,462.4,Card
BILL005838,2025-06-30,551,36,5,318,50,0.0,1540.0,Card
BILL005839,2025-03-17,657,97,1,473,10,85.14,548.14,Cash
BILL005840,2025-10-01,697,82,5,188,20,0.0,920.0,UPI
BILL005841,2025-10-11,934,240,2,127,20,45.72,279.72,Cash
BILL005842,2025-02-03,423,137,4,92,30,66.24,404.24,Cash
BILL005843,2025-05-28,477,83,4,459,50,330.48,2116.48,Cash
BILL005844,2025-01-17,982,153,4,315,0,151.2,1411.2,Cash
BILL005845,2025-06-02,166,125,2,448,20,107.52,983.52,UPI
BILL005846,2025-02-07,194,164,1,144,50,7.2,101.2,Cash
BILL005847,2025-06-01,431,96,5,95,30,0.0,445.0,Card
BILL005848,2025-12-10,241,33,4,395,10,0.0,1570.0,Cash
BILL005849,2025-07-11,382,193,5,526,0,473.4,3103.4,Card
BILL005850,2025-08-06,50,178,1,179,20,32.22,191.22,Card
BILL005851,2025-03-02,647,17,4,409,30,81.8,1687.8,Cash
BILL005852,2025-10-08,648,166,4,408,0,0.0,1632.0,UPI
BILL005853,2025-05-03,67,83,2,459,30,165.24,1053.24,Cash
BILL005854,2025-03-31,764,150,2,89,20,8.9,166.9,UPI
BILL005855,2025-01-05,893,13,1,275,20,0.0,255.0,UPI
BILL005856,2025-06-11,93,146,3,113,30,0.0,309.0,UPI
BILL005857,2025-05-10,319,133,1,270,0,0.0,270.0,UPI
BILL005858,2026-01-01,239,18,1,165,30,29.7,164.7,Cash
BILL005859,2025-08-24,56,99,2,111,20,11.1,213.1,UPI
BILL005860,2025-04-16,437,110,2,161,50,16.1,288.1,Card
BILL005861,2025-07-18,36,106,1,336,10,60.48,386.48,Card
BILL005862,2025-10-19,827,212,3,285,20,102.6,937.6,Card
BILL005863,2025-09-11,175,131,1,153,50,0.0,103.0,UPI
BILL005864,2025-12-22,133,215,4,406,30,292.32,1886.32,Card
BILL005865,2025-03-06,734,153,1,315,10,37.8,342.8,Card
BILL005866,2025-12-11,980,204,4,73,0,0.0,292.0,UPI
BILL005867,2025-11-13,652,70,3,420,20,0.0,1240.0,Card
BILL005868,2025-08-25,53,151,4,304,0,218.88,1434.88,UPI
BILL005869,2025-07-07,575,225,4,285,30,205.2,1315.2,Card
BILL005870,2025-06-29,371,25,2,222,30,22.2,436.2,Card
BILL005871,2025-10-14,316,12,5,453,30,271.8,2506.8,Cash
BILL005872,2025-06-17,519,184,5,332,20,83.0,1723.0,Cash
BILL005873,2025-08-21,196,65,3,124,20,44.64,396.64,Card
BILL005874,2025-09-19,362,160,2,283,0,101.88,667.88,Cash
BILL005875,2025-09-26,735,27,5,216,30,54.0,1104.0,Cash
BILL005876,2025-01-30,544,173,1,167,30,30.06,167.06,Cash
BILL005877,2025-06-09,446,58,1,371,50,0.0,321.0,UPI
BILL005878,2025-12-27,213,172,1,238,0,11.9,249.9,Cash
BILL005879,2025-05-01,909,154,1,366,10,18.3,374.3,Card
BILL005880,2025-02-11,177,147,4,293,50,58.6,1180.6,Cash
BILL005881,2025-12-14,608,219,4,450,10,90.0,1880.0,UPI
BILL005882,2025-04-16,573,183,1,513,0,61.56,574.56,Cash
BILL005883,2025-11-13,610,168,1,255,0,45.9,300.9,UPI
BILL005884,2025-02-15,627,49,5,120,10,30.0,620.0,Card
BILL005885,2025-04-07,750,211,1,208,20,24.96,212.96,Cash
BILL005886,2025-06-24,585,198,4,333,30,239.76,1541.76,Cash
BILL005887,2025-03-05,708,124,4,414,20,0.0,1636.0,UPI
BILL005888,2025-01-09,115,208,4,124,10,59.52,545.52,Cash
BILL005889,2025-02-04,25,110,3,161,10,24.15,497.15,UPI
BILL005890,2025-03-11,790,28,4,105,20,50.4,450.4,Card
BILL005891,2025-11-04,797,95,3,272,30,40.8,826.8,Cash
BILL005892,2025-12-14,15,6,1,330,0,59.4,389.4,UPI
BILL005893,2025-09-11,976,209,3,442,50,238.68,1514.68,UPI
BILL005894,2025-10-31,890,120,2,345,0,124.2,814.2,UPI
BILL005895,2025-10-01,201,217,1,379,30,45.48,394.48,UPI
BILL005896,2025-04-10,692,188,4,477,0,343.44,2251.44,Cash
BILL005897,2025-10-21,278,110,5,161,30,40.25,815.25,Card
BILL005898,2025-03-24,481,178,5,179,50,161.1,1006.1,Card
BILL005899,2025-02-13,608,187,2,188,50,67.68,393.68,Card
BILL005900,2025-01-15,939,160,5,283,50,254.7,1619.7,Card
BILL005901,2025-11-20,15,32,2,325,0,78.0,728.0,Cash
BILL005902,2025-09-30,213,147,1,293,50,14.65,257.65,UPI
BILL005903,2025-05-30,529,177,3,410,30,0.0,1200.0,Card
BILL005904,2025-01-09,746,173,5,167,10,150.3,975.3,Card
BILL005905,2025-04-09,880,42,1,171,10,0.0,161.0,Cash
BILL005906,2025-12-21,760,67,5,350,30,0.0,1720.0,Cash
BILL005907,2025-10-09,682,239,3,254,50,0.0,712.0,UPI
BILL005908,2025-10-20,374,14,2,326,30,78.24,700.24,Cash
BILL005909,2025-11-04,685,164,2,144,10,14.4,292.4,UPI
BILL005910,2025-07-25,280,44,4,174,10,83.52,769.52,UPI
BILL005911,2025-02-20,766,123,4,220,0,0.0,880.0,UPI
BILL005912,2025-05-13,662,11,2,294,30,70.56,628.56,UPI
BILL005913,2025-06-12,41,89,5,305,30,274.5,1769.5,Card
BILL005914,2025-04-26,714,213,1,109,0,0.0,109.0,Cash
BILL005915,2025-09-27,965,212,5,285,30,171.0,1566.0,Cash
BILL005916,2025-04-16,954,25,1,222,20,11.1,213.1,Cash
BILL005917,2025-03-16,589,208,2,124,0,29.76,277.76,Card
BILL005918,2025-11-13,634,12,3,453,10,163.08,1512.08,Card
BILL005919,2025-08-07,61,213,2,109,30,0.0,188.0,Card
BILL005920,2025-05-14,915,172,5,238,30,59.5,1219.5,UPI
BILL005921,2025-10-30,210,202,1,202,30,36.36,208.36,UPI
BILL005922,2025-08-04,846,234,3,245,10,36.75,761.75,Cash
BILL005923,2025-11-25,991,105,1,420,50,75.6,445.6,Cash
BILL005924,2025-07-05,306,213,3,109,0,0.0,327.0,Card
BILL005925,2025-12-03,149,8,3,305,0,109.8,1024.8,UPI
BILL005926,2025-05-18,996,125,3,448,0,161.28,1505.28,Card
BILL005927,2025-03-04,318,152,2,259,10,0.0,508.0,Card
BILL005928,2025-10-28,115,126,1,219,10,0.0,209.0,UPI
BILL005929,2025-12-31,840,29,3,81,20,29.16,252.16,Cash
BILL005930,2025-12-31,584,188,5,477,30,429.3,2784.3,Card
BILL005931,2025-06-22,367,97,5,473,10,425.7,2780.7,Cash
BILL005932,2025-09-06,821,169,3,254,20,0.0,742.0,Cash
BILL005933,2025-02-14,634,41,4,391,0,78.2,1642.2,Cash
BILL005934,2025-12-30,545,44,4,174,10,83.52,769.52,UPI
BILL005935,2025-05-31,438,177,2,410,20,0.0,800.0,Cash
BILL005936,2025-04-14,666,66,3,161,10,86.94,559.94,UPI
BILL005937,2025-08-14,689,143,1,228,20,41.04,249.04,Cash
BILL005938,2025-03-22,378,226,1,361,50,18.05,329.05,Cash
BILL005939,2025-03-01,592,115,4,246,20,49.2,1013.2,Cash
BILL005940,2025-01-07,112,125,2,448,10,107.52,993.52,UPI
BILL005941,2025-11-07,821,199,1,460,20,82.8,522.8,Card
BILL005942,2025-11-23,176,232,4,148,30,0.0,562.0,UPI
BILL005943,2025-10-25,897,204,4,73,20,0.0,272.0,Cash
BILL005944,2025-03-15,909,12,3,453,50,163.08,1472.08,UPI
BILL005945,2025-04-18,95,128,1,347,0,62.46,409.46,UPI
BILL005946,2025-07-18,925,213,5,109,20,0.0,525.0,Cash
BILL005947,2025-05-22,145,233,5,275,20,165.0,1520.0,Card
BILL005948,2025-06-23,648,230,3,333,50,179.82,1128.82,Cash
BILL005949,2025-02-21,253,126,4,219,10,0.0,866.0,Card
BILL005950,2025-03-23,217,103,3,378,30,56.7,1160.7,Card
BILL005951,2025-07-24,742,56,4,382,30,76.4,1574.4,Card
BILL005952,2025-12-11,252,7,1,63,0,11.34,74.34,Card
BILL005953,2025-06-02,925,235,1,183,0,9.15,192.15,UPI
BILL005954,2025-02-01,20,239,2,254,10,0.0,498.0,Card
BILL005955,2025-07-17,503,145,1,477,20,23.85,480.85,UPI
BILL005956,2025-11-17,230,164,2,144,30,14.4,272.4,Card
BILL005957,2025-06-15,275,202,2,202,0,72.72,476.72,UPI
BILL005958,2025-03-28,943,152,1,259,20,0.0,239.0,Card
BILL005959,2025-11-21,214,72,3,115,0,62.1,407.1,Cash
BILL005960,2025-04-10,546,209,3,442,0,238.68,1564.68,Cash
BILL005961,2025-01-20,307,98,5,413,10,103.25,2158.25,Card
BILL005962,2025-06-06,862,43,4,417,0,83.4,1751.4,UPI
BILL005963,2025-10-06,1000,213,5,109,50,0.0,495.0,Cash
BILL005964,2025-06-11,768,130,1,158,20,0.0,138.0,Cash
BILL005965,2025-05-23,517,95,3,272,20,40.8,836.8,Cash
BILL005966,2025-03-22,151,152,4,259,20,0.0,1016.0,Card
BILL005967,2025-03-27,176,91,5,304,10,76.0,1586.0,Cash
BILL005968,2025-03-30,815,123,1,220,10,0.0,210.0,UPI
BILL005969,2025-11-05,677,177,3,410,20,0.0,1210.0,Cash
BILL005970,2025-09-23,586,43,4,417,50,83.4,1701.4,Card
BILL005971,2025-06-03,420,165,2,244,10,24.4,502.4,Cash
BILL005972,2025-05-04,541,87,2,467,30,0.0,904.0,UPI
BILL005973,2025-06-17,861,163,1,394,10,0.0,384.0,Card
BILL005974,2025-10-07,717,153,1,315,20,37.8,332.8,Card
BILL005975,2025-04-24,412,104,1,409,30,49.08,428.08,Cash
BILL005976,2025-11-24,485,4,3,262,50,141.48,877.48,Card
BILL005977,2025-01-29,54,182,4,138,0,27.6,579.6,Card
BILL005978,2025-09-03,278,116,5,225,10,135.0,1250.0,Card
BILL005979,2025-10-17,523,159,5,77,10,69.3,444.3,Card
BILL005980,2025-04-23,68,128,4,347,0,249.84,1637.84,Card
BILL005981,2025-02-01,557,221,1,167,10,30.06,187.06,Card
BILL005982,2025-02-02,600,3,1,374,10,18.7,382.7,Card
BILL005983,2025-06-22,59,48,4,423,20,203.04,1875.04,UPI
BILL005984,2025-02-06,478,56,3,382,20,57.3,1183.3,Card
BILL005985,2025-01-20,162,184,3,332,30,49.8,1015.8,UPI
BILL005986,2025-03-18,817,5,3,221,20,79.56,722.56,Cash
BILL005987,2025-03-13,614,97,1,473,20,85.14,538.14,Cash
BILL005988,2025-01-28,733,215,2,406,10,146.16,948.16,Cash
BILL005989,2025-07-06,329,122,2,257,20,25.7,519.7,Card
BILL005990,2025-09-24,233,1,3,125,10,0.0,365.0,Card
BILL005991,2025-08-05,461,46,1,79,10,14.22,83.22,UPI
BILL005992,2025-07-31,594,166,5,408,10,0.0,2030.0,Card
BILL005993,2025-11-21,580,215,4,406,10,292.32,1906.32,Cash
BILL005994,2025-10-28,617,214,1,506,30,91.08,567.08,Card
BILL005995,2025-10-23,52,208,5,124,10,74.4,684.4,UPI
BILL005996,2025-09-05,54,212,4,285,30,136.8,1246.8,UPI
BILL005997,2025-01-03,351,235,3,183,20,27.45,556.45,Cash
BILL005998,2025-07-13,860,126,4,219,0,0.0,876.0,Card
BILL005999,2025-01-23,223,118,4,405,0,0.0,1620.0,UPI
BILL006000,2025-11-15,986,131,2,153,20,0.0,286.0,Card
BILL006001,2025-06-29,648,39,3,349,20,52.35,1079.35,Card
BILL006002,2025-11-11,28,93,4,353,20,70.6,1462.6,UPI
BILL006003,2025-12-15,588,52,5,76,30,19.0,369.0,Cash
BILL006004,2025-07-31,767,81,4,415,30,0.0,1630.0,Cash
BILL006005,2025-11-04,749,158,1,181,30,0.0,151.0,Cash
BILL006006,2025-03-18,579,21,5,364,30,91.0,1881.0,Card
BILL006007,2025-01-09,735,122,2,257,50,25.7,489.7,Cash
BILL006008,2025-08-13,374,97,4,473,0,340.56,2232.56,UPI
BILL006009,2025-03-12,24,3,4,374,0,74.8,1570.8,Cash
BILL006010,2025-09-04,872,136,1,64,20,3.2,47.2,Cash
BILL006011,2025-10-12,517,196,5,470,10,282.0,2622.0,UPI
BILL006012,2025-01-24,582,28,4,105,0,50.4,470.4,UPI
BILL006013,2025-06-13,756,1,4,125,0,0.0,500.0,Card
BILL006014,2025-01-22,517,54,3,218,20,78.48,712.48,Cash
BILL006015,2025-10-04,716,45,3,415,20,0.0,1225.0,Card
BILL006016,2025-01-16,903,89,4,305,0,219.6,1439.6,Cash
BILL006017,2025-05-04,182,69,2,277,50,27.7,531.7,UPI
BILL006018,2025-05-29,607,164,5,144,0,36.0,756.0,UPI
BILL006019,2025-10-06,564,45,3,415,0,0.0,1245.0,UPI
BILL006020,2025-05-24,745,142,3,415,20,62.25,1287.25,UPI
BILL006021,2025-08-02,254,221,1,167,30,30.06,167.06,Card
BILL006022,2025-11-09,25,214,3,506,0,273.24,1791.24,Cash
BILL006023,2025-06-12,298,22,4,395,20,189.6,1749.6,Cash
BILL006024,2025-02-04,556,216,1,340,30,40.8,350.8,UPI
BILL006025,2025-02-08,755,133,1,270,30,0.0,240.0,Card
BILL006026,2025-10-17,686,226,2,361,10,36.1,748.1,Cash
BILL006027,2025-11-25,308,32,2,325,20,78.0,708.0,UPI
BILL006028,2025-08-05,774,182,5,138,10,34.5,714.5,UPI
BILL006029,2025-05-21,489,73,5,142,0,35.5,745.5,Cash
BILL006030,2025-11-26,340,112,1,428,20,21.4,429.4,Card
BILL006031,2025-04-12,471,193,5,526,20,473.4,3083.4,UPI
BILL006032,2025-11-24,530,113,5,185,20,46.25,951.25,UPI
BILL006033,2025-05-28,48,170,1,184,50,9.2,143.2,UPI
BILL006034,2025-01-07,868,167,3,420,50,0.0,1210.0,Cash
BILL006035,2025-04-19,991,155,5,281,50,252.9,1607.9,Card
BILL006036,2025-06-24,756,194,5,476,0,0.0,2380.0,Cash
BILL006037,2025-01-23,834,6,1,330,10,59.4,379.4,Cash
BILL006038,2025-05-07,82,73,1,142,50,7.1,99.1,UPI
BILL006039,2025-06-29,470,59,1,404,20,20.2,404.2,Cash
BILL006040,2025-03-27,938,99,5,111,0,27.75,582.75,UPI
BILL006041,2025-05-11,273,46,3,79,30,42.66,249.66,UPI
BILL006042,2025-02-17,717,203,5,453,10,407.7,2662.7,UPI
BILL006043,2025-05-20,1,75,2,390,50,0.0,730.0,Cash
BILL006044,2025-06-15,932,121,3,170,50,25.5,485.5,Card
BILL006045,2025-10-28,87,193,1,526,0,94.68,620.68,Cash
BILL006046,2025-02-07,940,103,3,378,30,56.7,1160.7,Card
BILL006047,2025-08-22,784,7,3,63,30,34.02,193.02,UPI
BILL006048,2025-04-12,131,65,3,124,20,44.64,396.64,Cash
BILL006049,2025-11-05,581,26,3,445,30,0.0,1305.0,UPI
BILL006050,2025-10-05,786,9,2,383,50,38.3,754.3,UPI
BILL006051,2025-08-11,398,144,2,278,50,0.0,506.0,Card
BILL006052,2025-11-25,819,213,5,109,20,0.0,525.0,UPI
BILL006053,2025-06-18,907,75,5,390,50,0.0,1900.0,Cash
BILL006054,2025-12-04,797,36,4,318,50,0.0,1222.0,Card
BILL006055,2025-12-21,374,78,3,452,20,162.72,1498.72,UPI
BILL006056,2025-10-25,802,55,2,228,50,22.8,428.8,Card
BILL006057,2025-08-18,529,218,3,400,20,216.0,1396.0,UPI
BILL006058,2025-12-23,910,141,4,271,30,54.2,1108.2,UPI
BILL006059,2025-11-19,426,116,2,225,0,54.0,504.0,UPI
BILL006060,2025-08-17,812,167,3,420,10,0.0,1250.0,Cash
BILL006061,2025-02-07,226,209,3,442,30,238.68,1534.68,Cash
BILL006062,2025-08-23,789,100,3,345,10,0.0,1025.0,UPI
BILL006063,2025-11-30,94,204,2,73,10,0.0,136.0,Card
BILL006064,2025-12-02,558,134,1,242,50,29.04,221.04,Card
BILL006065,2025-09-12,439,41,4,391,0,78.2,1642.2,Card
BILL006066,2025-01-28,710,48,3,423,30,152.28,1391.28,Cash
BILL006067,2025-10-01,305,217,3,379,10,136.44,1263.44,UPI
BILL006068,2025-12-13,593,185,2,436,20,0.0,852.0,Cash
BILL006069,2025-08-15,525,57,5,318,10,79.5,1659.5,Card
BILL006070,2025-02-22,581,80,2,225,30,22.5,442.5,UPI
BILL006071,2025-03-09,578,110,4,161,10,32.2,666.2,Cash
BILL006072,2025-09-06,968,34,5,311,10,186.6,1731.6,Cash
BILL006073,2025-03-27,918,8,4,305,0,146.4,1366.4,UPI
BILL006074,2025-07-15,280,13,5,275,0,0.0,1375.0,Card
BILL006075,2025-12-31,225,90,5,423,0,380.7,2495.7,Card
BILL006076,2025-11-27,347,42,3,171,10,0.0,503.0,Card
BILL006077,2025-12-15,618,102,2,312,30,0.0,594.0,Cash
BILL006078,2025-01-30,400,49,3,120,0,18.0,378.0,Card
BILL006079,2025-03-17,832,180,1,189,20,0.0,169.0,Cash
BILL006080,2025-06-13,572,37,5,235,30,141.0,1286.0,Cash
BILL006081,2025-07-14,515,164,1,144,0,7.2,151.2,Cash
BILL006082,2025-07-13,891,70,3,420,0,0.0,1260.0,UPI
BILL006083,2025-05-30,641,24,5,237,0,59.25,1244.25,Cash
BILL006084,2025-08-14,736,21,5,364,20,91.0,1891.0,Cash
BILL006085,2025-12-24,655,102,1,312,50,0.0,262.0,UPI
BILL006086,2025-08-03,280,196,5,470,0,282.0,2632.0,Cash
BILL006087,2025-12-31,918,239,2,254,10,0.0,498.0,Cash
BILL006088,2025-06-26,51,125,5,448,20,268.8,2488.8,Cash
BILL006089,2025-12-11,746,239,3,254,10,0.0,752.0,Cash
BILL006090,2025-06-03,414,229,1,370,50,18.5,338.5,UPI
BILL006091,2025-07-06,983,71,2,404,30,0.0,778.0,Card
BILL006092,2025-11-28,313,172,4,238,30,47.6,969.6,Card
BILL006093,2025-02-26,399,141,2,271,0,27.1,569.1,UPI
BILL006094,2025-11-17,381,226,2,361,50,36.1,708.1,Cash
BILL006095,2025-10-22,343,127,3,403,0,60.45,1269.45,UPI
BILL006096,2025-01-30,164,31,4,178,10,35.6,737.6,Card
BILL006097,2025-05-25,829,136,1,64,0,3.2,67.2,Card
BILL006098,2025-04-28,635,94,5,188,20,169.2,1089.2,Card
BILL006099,2025-11-19,429,22,1,395,50,47.4,392.4,Cash
BILL006100,2025-12-12,771,213,3,109,50,0.0,277.0,Card
BILL006101,2025-07-08,81,69,5,277,30,69.25,1424.25,Card
BILL006102,2025-12-21,296,186,2,433,30,0.0,836.0,Card
BILL006103,2025-11-18,282,218,2,400,20,144.0,924.0,Card
BILL006104,2025-07-27,833,173,1,167,50,30.06,147.06,Cash
BILL006105,2025-05-22,682,39,3,349,30,52.35,1069.35,Card
BILL006106,2025-11-01,754,26,3,445,30,0.0,1305.0,Cash
BILL006107,2025-02-14,124,221,3,167,50,90.18,541.18,Cash
BILL006108,2025-05-08,142,25,1,222,10,11.1,223.1,Card
BILL006109,2025-11-13,878,8,5,305,0,183.0,1708.0,Cash
BILL006110,2025-08-08,177,124,5,414,10,0.0,2060.0,Cash
BILL006111,2025-10-16,626,38,4,479,20,95.8,1991.8,UPI
BILL006112,2025-04-15,337,98,2,413,10,41.3,857.3,UPI
BILL006113,2025-06-30,797,48,4,423,0,203.04,1895.04,Card
BILL006114,2025-04-12,161,66,1,161,20,28.98,169.98,Cash
BILL006115,2025-03-12,514,238,1,283,10,33.96,306.96,Card
BILL006116,2026-01-01,424,163,2,394,20,0.0,768.0,UPI
BILL006117,2025-02-02,938,75,1,390,50,0.0,340.0,Card
BILL006118,2025-05-31,255,220,4,164,30,32.8,658.8,Card
BILL006119,2025-07-01,172,147,2,293,50,29.3,565.3,UPI
BILL006120,2025-06-05,95,121,3,170,0,25.5,535.5,Cash
BILL006121,2025-12-18,284,234,5,245,10,61.25,1276.25,Card
BILL006122,2025-12-12,481,180,3,189,50,0.0,517.0,Cash
BILL006123,2025-08-23,957,136,4,64,10,12.8,258.8,UPI
BILL006124,2025-02-25,257,204,4,73,20,0.0,272.0,UPI
BILL006125,2025-07-05,365,138,5,451,20,112.75,2347.75,Card
BILL006126,2025-02-20,435,225,4,285,50,205.2,1295.2,Card
BILL006127,2025-05-07,590,80,4,225,50,45.0,895.0,UPI
BILL006128,2025-04-23,443,90,2,423,30,152.28,968.28,UPI
BILL006129,2025-03-06,904,93,4,353,10,70.6,1472.6,Card
BILL006130,2025-09-04,177,5,2,221,20,53.04,475.04,Cash
BILL006131,2025-06-07,772,2,3,447,30,67.05,1378.05,Card
BILL006132,2025-02-01,420,97,4,473,0,340.56,2232.56,Card
BILL006133,2025-07-10,87,6,1,330,50,59.4,339.4,Cash
BILL006134,2025-04-17,834,18,2,165,50,59.4,339.4,Card
BILL006135,2025-05-23,770,71,4,404,30,0.0,1586.0,Card
BILL006136,2025-01-07,207,28,2,105,20,25.2,215.2,Cash
BILL006137,2025-02-23,206,77,2,200,10,20.0,410.0,Cash
BILL006138,2025-02-26,292,240,5,127,50,114.3,699.3,UPI
BILL006139,2025-01-02,673,157,4,517,50,0.0,2018.0,Card
BILL006140,2025-12-02,475,95,1,272,20,13.6,265.6,UPI
BILL006141,2025-08-27,88,125,4,448,20,215.04,1987.04,UPI
BILL006142,2025-04-10,45,66,3,161,0,86.94,569.94,Card
BILL006143,2025-04-11,483,56,5,382,30,95.5,1975.5,Card
BILL006144,2025-07-01,823,57,1,318,30,15.9,303.9,Cash
BILL006145,2025-06-08,660,104,5,409,30,245.4,2260.4,Cash
BILL006146,2025-05-04,371,5,4,221,20,106.08,970.08,UPI
BILL006147,2025-08-23,936,74,3,483,10,72.45,1511.45,UPI
BILL006148,2025-10-29,875,203,3,453,20,244.62,1583.62,Card
BILL006149,2025-04-08,143,48,4,423,0,203.04,1895.04,Cash
BILL006150,2025-12-13,920,87,4,467,0,0.0,1868.0,Cash
BILL006151,2025-06-18,970,158,5,181,30,0.0,875.0,Card
